snr,p,step,seconds_total,seconds_per_trial
0.25,1000,compute_discriminant,0.024197585000194977,0.00024197585000194975
0.25,1000,data_gen_normal,4.912740580000218,0.04912740580000218
0.25,1000,inner_product,0.000549878999891007,5.49878999891007e-06
0.25,2000,alpha_accumulate,0.00034875300013936794,3.4875300013936793e-06
0.25,2000,compute_discriminant,0.02957516600008603,0.0002957516600008603
0.25,2000,data_gen_normal,36.111251000999914,0.36111251000999917
0.25,2000,inner_product,0.0006165429999214211,6.165429999214212e-06
0.5,100,alpha_accumulate,0.00014695299989853083,1.4695299989853084e-06
0.5,100,compute_discriminant,0.013278626000044369,0.0001327862600004437
0.5,100,data_gen_normal,0.051960289000021476,0.0005196028900002148
0.5,100,inner_product,0.0001734150002903334,1.7341500029033341e-06
0.5,200,alpha_accumulate,0.0001377880000177356,1.377880000177356e-06
0.5,200,compute_discriminant,0.01327628600040498,0.0001327628600040498
0.5,200,data_gen_normal,0.16186133499985544,0.0016186133499985545
0.5,200,inner_product,0.00016228699939802027,1.6228699939802027e-06
0.5,500,alpha_accumulate,0.0002600800002028336,2.600800002028336e-06
0.5,500,compute_discriminant,0.01897170500012635,0.0001897170500012635
0.5,500,data_gen_normal,1.1282027989999506,0.011282027989999506
0.5,500,inner_product,0.0002315829996746288,2.315829996746288e-06
0.5,1000,alpha_accumulate,0.00029400199980500474,2.9400199980500475e-06
0.5,1000,compute_discriminant,0.023728086000062376,0.00023728086000062375
0.5,1000,data_gen_normal,4.923324632999822,0.049233246329998225
0.5,1000,inner_product,0.0005326250001758126,5.326250001758126e-06
0.5,2000,alpha_accumulate,0.00036045799993189576,3.6045799993189576e-06
0.5,2000,compute_discriminant,0.03074208499975839,0.0003074208499975839
0.5,2000,data_gen_normal,36.740366413000004,0.36740366413000003
0.5,2000,inner_product,0.0006367480000903925,6.367480000903925e-06
