p,step,seconds_total,seconds_per_trial
500,baseline_t_compute_PC_subspace,0.014664794000000203,0.00014664794000000204
500,baseline_t_compute_principal_angles,0.0009499940000003981,9.49994000000398e-06
500,data_gen_normal,1.1987019559999998,0.01198701956
500,data_gen_t,0.06351308399999978,0.0006351308399999978
1000,ARG_normal_compute_ARG_PC_subspace[a2=0.25],0.019092838999998918,0.00019092838999998918
1000,ARG_normal_compute_ARG_PC_subspace[a2=0.5],0.01892841900000164,0.00018928419000001638
1000,ARG_normal_compute_ARG_PC_subspace[a2=0.75],0.019158591999994812,0.0001915859199999481
1000,ARG_normal_compute_ARG_PC_subspace[a2=0],0.019485542000005296,0.00019485542000005296
1000,ARG_normal_compute_ARG_PC_subspace[a2=1],0.018956295000014833,0.00018956295000014834
1000,ARG_normal_compute_principal_angles[a2=0.25],0.0010908309999919652,1.0908309999919651e-05
1000,ARG_normal_compute_principal_angles[a2=0.5],0.0010926650000051552,1.0926650000051552e-05
1000,ARG_normal_compute_principal_angles[a2=0.75],0.0010936219999848618,1.0936219999848618e-05
1000,ARG_normal_compute_principal_angles[a2=0],0.001116043999996208,1.116043999996208e-05
1000,ARG_normal_compute_principal_angles[a2=1],0.0011014949999950119,1.1014949999950119e-05
1000,ARG_t_compute_ARG_PC_subspace[a2=0.25],0.01877133600000569,0.0001877133600000569
1000,ARG_t_compute_ARG_PC_subspace[a2=0.5],0.018829381999996286,0.00018829381999996286
1000,ARG_t_compute_ARG_PC_subspace[a2=0.75],0.01906729099999893,0.0001906729099999893
1000,ARG_t_compute_ARG_PC_subspace[a2=0],0.019373412999998507,0.00019373412999998507
1000,ARG_t_compute_ARG_PC_subspace[a2=1],0.018830958999986436,0.00018830958999986437
1000,ARG_t_compute_principal_angles[a2=0.25],0.0010917549999902576,1.0917549999902576e-05
1000,ARG_t_compute_principal_angles[a2=0.5],0.0010986650000024412,1.0986650000024412e-05
1000,ARG_t_compute_principal_angles[a2=0.75],0.0011032080000052957,1.1032080000052957e-05
1000,ARG_t_compute_principal_angles[a2=0],0.0011360399999951198,1.1360399999951198e-05
1000,ARG_t_compute_principal_angles[a2=1],0.0010877109999842816,1.0877109999842816e-05
1000,baseline_normal_compute_PC_subspace,0.01628749700000931,0.0001628749700000931
1000,baseline_normal_compute_principal_angles,0.0023584160000016396,2.3584160000016396e-05
1000,baseline_t_compute_PC_subspace,0.016067876000001036,0.00016067876000001036
1000,baseline_t_compute_principal_angles,0.0010733780000027338,1.0733780000027338e-05
1000,data_gen_normal,5.439471739,0.05439471739
1000,data_gen_t,0.25320687700000244,0.0025320687700000244
2000,ARG_normal_compute_ARG_PC_subspace[a2=0.25],0.021458370999980048,0.00021458370999980048
2000,ARG_normal_compute_ARG_PC_subspace[a2=0.5],0.021672542000025885,0.00021672542000025885
2000,ARG_normal_compute_ARG_PC_subspace[a2=0.75],0.022038042999973584,0.00022038042999973585
2000,ARG_normal_compute_ARG_PC_subspace[a2=0],0.022201252999984433,0.00022201252999984433
2000,ARG_normal_compute_ARG_PC_subspace[a2=1],0.021571287999975652,0.00021571287999975653
2000,ARG_normal_compute_principal_angles[a2=0.25],0.0010335869999806846,1.0335869999806846e-05
2000,ARG_normal_compute_principal_angles[a2=0.5],0.001069875000020204,1.069875000020204e-05
2000,ARG_normal_compute_principal_angles[a2=0.75],0.0010944139999438107,1.0944139999438107e-05
2000,ARG_normal_compute_principal_angles[a2=0],0.0011041240000082553,1.1041240000082553e-05
2000,ARG_normal_compute_principal_angles[a2=1],0.0010408750000010514,1.0408750000010514e-05
2000,ARG_t_compute_ARG_PC_subspace[a2=0.25],0.021312757000018223,0.00021312757000018222
2000,ARG_t_compute_ARG_PC_subspace[a2=0.5],0.021719789000066214,0.00021719789000066214
2000,ARG_t_compute_ARG_PC_subspace[a2=0.75],0.021722618999966414,0.00021722618999966414
2000,ARG_t_compute_ARG_PC_subspace[a2=0],0.022361082999985626,0.00022361082999985626
2000,ARG_t_compute_ARG_PC_subspace[a2=1],0.021465962000000616,0.00021465962000000616
2000,ARG_t_compute_principal_angles[a2=0.25],0.0010310020000403597,1.0310020000403597e-05
2000,ARG_t_compute_principal_angles[a2=0.5],0.0010867559999852006,1.0867559999852006e-05
2000,ARG_t_compute_principal_angles[a2=0.75],0.0010927919999659252,1.0927919999659253e-05
2000,ARG_t_compute_principal_angles[a2=0],0.0011235830000160263,1.1235830000160262e-05
2000,ARG_t_compute_principal_angles[a2=1],0.0010332939999670998,1.0332939999670999e-05
2000,baseline_normal_compute_PC_subspace,0.019696291999999005,0.00019696291999999005
2000,baseline_normal_compute_principal_angles,0.001036633999966341,1.036633999966341e-05
2000,baseline_t_compute_PC_subspace,0.019384202999951583,0.00019384202999951584
2000,baseline_t_compute_principal_angles,0.001051088000025402,1.051088000025402e-05
2000,data_gen_normal,40.03566545899998,0.4003566545899998
2000,data_gen_t,1.3270245840000108,0.013270245840000108
